"_id","_labels","intersection_location","osmid","street_count","_start","_end","_type","lanes","oneway","road_highway","road_length","road_name","road_osmid"
"3170",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9711404,""longitude"":30.3219469,""height"":null}","6077850703","1",,,,,,,,,
"3171",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9714239,""longitude"":30.3235743,""height"":null}","6077850704","1",,,,,,,,,
"3172",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9713845,""longitude"":30.3233682,""height"":null}","6077850705","1",,,,,,,,,
"3173",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9711687,""longitude"":30.3222529,""height"":null}","6077850706","1",,,,,,,,,
"3174",":Intersection","{""crs"":""wgs-84"",""latitude"":59.971512,""longitude"":30.324026,""height"":null}","6085826909","1",,,,,,,,,
"3175",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9715434,""longitude"":30.3241903,""height"":null}","6085826910","1",,,,,,,,,
"3176",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9706526,""longitude"":30.3246679,""height"":null}","6106787405","2",,,,,,,,,
"3177",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9706661,""longitude"":30.3247249,""height"":null}","6106787406","2",,,,,,,,,
"3178",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9706836,""longitude"":30.3247797,""height"":null}","6106787407","2",,,,,,,,,
"3179",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707072,""longitude"":30.3248409,""height"":null}","6106787408","2",,,,,,,,,
"3180",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687155,""longitude"":30.3206957,""height"":null}","6106829055","2",,,,,,,,,
"3181",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687239,""longitude"":30.3206671,""height"":null}","6106829056","2",,,,,,,,,
"3182",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687366,""longitude"":30.3206455,""height"":null}","6106829057","2",,,,,,,,,
"3183",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687521,""longitude"":30.3206335,""height"":null}","6106829058","2",,,,,,,,,
"3184",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9688072,""longitude"":30.3206898,""height"":null}","6106829059","2",,,,,,,,,
"3185",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9688114,""longitude"":30.3207209,""height"":null}","6106829060","2",,,,,,,,,
"3186",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9688104,""longitude"":30.3207531,""height"":null}","6106829061","2",,,,,,,,,
"3187",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9688042,""longitude"":30.3207829,""height"":null}","6106829062","2",,,,,,,,,
"3188",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687936,""longitude"":30.3208073,""height"":null}","6106829063","2",,,,,,,,,
"3189",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687687,""longitude"":30.3206325,""height"":null}","6106829064","2",,,,,,,,,
"3190",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9687846,""longitude"":30.3206424,""height"":null}","6106829065","2",,,,,,,,,
"3191",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9705311,""longitude"":30.3207467,""height"":null}","6128499443","1",,,,,,,,,
"3192",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9703818,""longitude"":30.3214791,""height"":null}","6128499444","1",,,,,,,,,
"3193",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9756654,""longitude"":30.2984649,""height"":null}","6407816875","3",,,,,,,,,
"3194",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9779274,""longitude"":30.320253,""height"":null}","6407828742","3",,,,,,,,,
"3195",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9704901,""longitude"":30.3198054,""height"":null}","6411058304","2",,,,,,,,,
"3196",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9704765,""longitude"":30.3199299,""height"":null}","6411058305","2",,,,,,,,,
"3197",":Intersection","{""crs"":""wgs-84"",""latitude"":59.970429,""longitude"":30.3199173,""height"":null}","6411058306","2",,,,,,,,,
"3198",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9690071,""longitude"":30.3226125,""height"":null}","6411058307","2",,,,,,,,,
"3199",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9710644,""longitude"":30.3096382,""height"":null}","6411064046","4",,,,,,,,,
"3200",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9748562,""longitude"":30.2969325,""height"":null}","6411064047","4",,,,,,,,,
"3201",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9714407,""longitude"":30.2992063,""height"":null}","6411064048","4",,,,,,,,,
"3202",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9735252,""longitude"":30.3103494,""height"":null}","6482202556","1",,,,,,,,,
"3203",":Intersection","{""crs"":""wgs-84"",""latitude"":59.976098,""longitude"":30.3187087,""height"":null}","6572485156","2",,,,,,,,,
"3204",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760694,""longitude"":30.3182688,""height"":null}","6572485173","1",,,,,,,,,
"3205",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9764034,""longitude"":30.3192912,""height"":null}","6590029992","2",,,,,,,,,
"3206",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9751488,""longitude"":30.3250585,""height"":null}","6590030003","2",,,,,,,,,
"3207",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9751724,""longitude"":30.325126,""height"":null}","6590030004","4",,,,,,,,,
"3208",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9751112,""longitude"":30.3249522,""height"":null}","6590030005","2",,,,,,,,,
"3209",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9750063,""longitude"":30.3246722,""height"":null}","6590030006","3",,,,,,,,,
"3210",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9723844,""longitude"":30.3285859,""height"":null}","6735248010","3",,,,,,,,,
"3211",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9724593,""longitude"":30.3289744,""height"":null}","6735248011","3",,,,,,,,,
"3212",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9724308,""longitude"":30.3288264,""height"":null}","6735248012","2",,,,,,,,,
"3213",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9676698,""longitude"":30.3307259,""height"":null}","6791407187","3",,,,,,,,,
"3214",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9676171,""longitude"":30.3306919,""height"":null}","6791407188","1",,,,,,,,,
"3215",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9698438,""longitude"":30.2835793,""height"":null}","6824009243","1",,,,,,,,,
"3216",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9701184,""longitude"":30.2837168,""height"":null}","6824009244","1",,,,,,,,,
"3217",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9710896,""longitude"":30.2846595,""height"":null}","6824009249","2",,,,,,,,,
"3218",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9711245,""longitude"":30.2845574,""height"":null}","6824009268","2",,,,,,,,,
"3219",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760429,""longitude"":30.3003246,""height"":null}","6828654507","1",,,,,,,,,
"3220",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9762408,""longitude"":30.300974,""height"":null}","6828654508","1",,,,,,,,,
"3221",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9756067,""longitude"":30.2985386,""height"":null}","6828654511","2",,,,,,,,,
"3222",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9733815,""longitude"":30.292449,""height"":null}","6828654516","2",,,,,,,,,
"3223",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9742247,""longitude"":30.2947626,""height"":null}","6828654518","1",,,,,,,,,
"3224",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9749882,""longitude"":30.2968102,""height"":null}","6828654521","1",,,,,,,,,
"3225",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9755468,""longitude"":30.2986139,""height"":null}","6828654522","2",,,,,,,,,
"3226",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760419,""longitude"":30.3011728,""height"":null}","6828654523","2",,,,,,,,,
"3227",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9724049,""longitude"":30.328692,""height"":null}","6929550314","2",,,,,,,,,
"3228",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9734424,""longitude"":30.2923509,""height"":null}","6952494445","3",,,,,,,,,
"3229",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9733311,""longitude"":30.2925302,""height"":null}","6952494446","2",,,,,,,,,
"3230",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9695762,""longitude"":30.3165883,""height"":null}","7041074752","2",,,,,,,,,
"3231",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9695626,""longitude"":30.3166845,""height"":null}","7041074753","2",,,,,,,,,
"3232",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9712139,""longitude"":30.3159188,""height"":null}","7139625105","2",,,,,,,,,
"3233",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9761946,""longitude"":30.3064498,""height"":null}","7151152977","2",,,,,,,,,
"3234",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9761493,""longitude"":30.3064853,""height"":null}","7151152978","3",,,,,,,,,
"3235",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772279,""longitude"":30.3057056,""height"":null}","7328197302","2",,,,,,,,,
"3236",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770367,""longitude"":30.3047705,""height"":null}","7328197303","5",,,,,,,,,
"3237",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770489,""longitude"":30.3050226,""height"":null}","7328197304","2",,,,,,,,,
"3238",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771018,""longitude"":30.3053072,""height"":null}","7328197305","2",,,,,,,,,
"3239",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768911,""longitude"":30.3045074,""height"":null}","7328197306","3",,,,,,,,,
"3240",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9768954,""longitude"":30.3039821,""height"":null}","7328197307","2",,,,,,,,,
"3241",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9773875,""longitude"":30.3060767,""height"":null}","7328197308","3",,,,,,,,,
"3242",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774092,""longitude"":30.3053407,""height"":null}","7328197309","2",,,,,,,,,
"3243",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774505,""longitude"":30.3050859,""height"":null}","7328197310","3",,,,,,,,,
"3244",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9774788,""longitude"":30.3052873,""height"":null}","7328197311","2",,,,,,,,,
"3245",":Intersection","{""crs"":""wgs-84"",""latitude"":59.977407,""longitude"":30.3054148,""height"":null}","7328197312","3",,,,,,,,,
"3246",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9772182,""longitude"":30.3056749,""height"":null}","7328197313","4",,,,,,,,,
"3247",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771453,""longitude"":30.3057406,""height"":null}","7328197314","2",,,,,,,,,
"3248",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9770266,""longitude"":30.3057529,""height"":null}","7328197315","3",,,,,,,,,
"3249",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9771949,""longitude"":30.30573,""height"":null}","7328197316","3",,,,,,,,,
"3250",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9761626,""longitude"":30.3046966,""height"":null}","7334500044","2",,,,,,,,,
"3251",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760784,""longitude"":30.3047727,""height"":null}","7334500045","2",,,,,,,,,
"3252",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759872,""longitude"":30.3043268,""height"":null}","7334500046","2",,,,,,,,,
"3253",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760474,""longitude"":30.304279,""height"":null}","7334500047","2",,,,,,,,,
"3254",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9761408,""longitude"":30.3047163,""height"":null}","7334500048","3",,,,,,,,,
"3255",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9758739,""longitude"":30.3040259,""height"":null}","7334500049","3",,,,,,,,,
"3256",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759146,""longitude"":30.3041056,""height"":null}","7334500050","2",,,,,,,,,
"3257",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759607,""longitude"":30.3041392,""height"":null}","7334500051","2",,,,,,,,,
"3258",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759961,""longitude"":30.304125,""height"":null}","7334500052","2",,,,,,,,,
"3259",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760191,""longitude"":30.3040967,""height"":null}","7334500053","2",,,,,,,,,
"3260",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760474,""longitude"":30.304033,""height"":null}","7334500054","2",,,,,,,,,
"3261",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760667,""longitude"":30.3039276,""height"":null}","7334500055","3",,,,,,,,,
"3262",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9760202,""longitude"":30.3043006,""height"":null}","7334500056","3",,,,,,,,,
"3263",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9759862,""longitude"":30.304129,""height"":null}","7334500057","3",,,,,,,,,
"3264",":Intersection","{""crs"":""wgs-84"",""latitude"":59.96958,""longitude"":30.2918967,""height"":null}","7515679579","2",,,,,,,,,
"3265",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9696412,""longitude"":30.2922132,""height"":null}","7515679584","2",,,,,,,,,
"3266",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9696155,""longitude"":30.2920803,""height"":null}","7515691485","2",,,,,,,,,
"3267",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9697638,""longitude"":30.2928472,""height"":null}","7515691486","1",,,,,,,,,
"3268",":Intersection","{""crs"":""wgs-84"",""latitude"":59.969536,""longitude"":30.2916587,""height"":null}","7515691487","3",,,,,,,,,
"3269",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9701338,""longitude"":30.2909735,""height"":null}","7522428124","2",,,,,,,,,
"3270",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9696148,""longitude"":30.2914277,""height"":null}","7522428125","2",,,,,,,,,
"3271",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9693492,""longitude"":30.2918332,""height"":null}","7522428126","4",,,,,,,,,
"3272",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9696184,""longitude"":30.2914498,""height"":null}","7522428144","2",,,,,,,,,
"3273",":Intersection","{""crs"":""wgs-84"",""latitude"":59.969559,""longitude"":30.2911118,""height"":null}","7522428145","1",,,,,,,,,
"3274",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9696417,""longitude"":30.2915827,""height"":null}","7522428146","3",,,,,,,,,
"3275",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9690519,""longitude"":30.2920143,""height"":null}","7522428150","4",,,,,,,,,
"3276",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9690583,""longitude"":30.2920479,""height"":null}","7522428151","2",,,,,,,,,
"3277",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9695742,""longitude"":30.2918654,""height"":null}","7522428156","4",,,,,,,,,
"3278",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9695429,""longitude"":30.2916964,""height"":null}","7522428157","4",,,,,,,,,
"3279",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9703144,""longitude"":30.2911515,""height"":null}","7522428158","4",,,,,,,,,
"3280",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9704992,""longitude"":30.291021,""height"":null}","7522428159","4",,,,,,,,,
"3281",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707866,""longitude"":30.2908181,""height"":null}","7522428160","2",,,,,,,,,
"3282",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9692918,""longitude"":30.2918737,""height"":null}","7522428161","3",,,,,,,,,
"3283",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9693532,""longitude"":30.2918559,""height"":null}","7522428173","2",,,,,,,,,
"3284",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9693616,""longitude"":30.291904,""height"":null}","7522428174","1",,,,,,,,,
"3285",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9693438,""longitude"":30.2918024,""height"":null}","7522428175","3",,,,,,,,,
"3286",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9732055,""longitude"":30.3042458,""height"":null}","7593442286","2",,,,,,,,,
"3287",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9731939,""longitude"":30.3041887,""height"":null}","7593442287","2",,,,,,,,,
"3288",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9726003,""longitude"":30.3034686,""height"":null}","7593442288","2",,,,,,,,,
"3289",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9726545,""longitude"":30.3037537,""height"":null}","7593442289","2",,,,,,,,,
"3290",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9710395,""longitude"":30.3029655,""height"":null}","7593442290","2",,,,,,,,,
"3291",":Intersection","{""crs"":""wgs-84"",""latitude"":59.971025,""longitude"":30.3031881,""height"":null}","7593442291","2",,,,,,,,,
"3292",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707961,""longitude"":30.3096008,""height"":null}","7856331235","2",,,,,,,,,
"3293",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9708383,""longitude"":30.3096893,""height"":null}","7856377309","2",,,,,,,,,
"3294",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9706284,""longitude"":30.3098849,""height"":null}","7856409116","2",,,,,,,,,
"3295",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9708394,""longitude"":30.3096298,""height"":null}","7856409117","3",,,,,,,,,
"3296",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9706259,""longitude"":30.3095044,""height"":null}","7856409118","1",,,,,,,,,
"3297",":Intersection","{""crs"":""wgs-84"",""latitude"":59.970824,""longitude"":30.3099359,""height"":null}","7856409119","2",,,,,,,,,
"3298",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707604,""longitude"":30.3091262,""height"":null}","7856414140","2",,,,,,,,,
"3299",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707335,""longitude"":30.3093765,""height"":null}","7856414146","3",,,,,,,,,
"3300",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9707245,""longitude"":30.3094603,""height"":null}","7856414149","2",,,,,,,,,
"3301",":Intersection","{""crs"":""wgs-84"",""latitude"":59.970763,""longitude"":30.3093788,""height"":null}","7856414157","1",,,,,,,,,
"3302",":Intersection","{""crs"":""wgs-84"",""latitude"":59.9713335,""longitude"":30.3092748,""height"":null}","7856417762","1",,,,,,,,,
